anonymous_id,context_app_name,context_app_version,context_ci_run,context_cpu,context_exec_info,context_library_name,context_library_version,context_os_name,context_os_version,context_python,elapsed,enabled,event,event_category,event_name,event_text,id,loaded_at,original_timestamp,received_at,sent_at,success,timestamp,uuid_ts
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,8,[],python-dlt,0.2.0a26,Linux,4.19.128-microsoft-standard,3.8.11,0.001622438431,TRUE,command_telemetry_switch,command,telemetry_switch,command_telemetry_switch,api-2N69Cx2CRGzNnhpDQ0y8sswuK72,3/27/2023 13:40:45,<nil>,3/16/2023 13:32:19,3/16/2023 13:32:19,TRUE,3/16/2023 13:32:19,3/27/2023 13:40:45
8c45f93d27f72347a3604521e2d4c33b,,,FALSE,8,[],python-dlt,0.2.0a26,Linux,4.19.128-microsoft-standard,3.8.11,0.001708030701,TRUE,command_telemetry_switch,command,telemetry_switch,command_telemetry_switch,api-2N6MOJbS7A8qMXuznnRZKND8hih,3/27/2023 13:40:45,<nil>,3/16/2023 15:20:44,3/16/2023 15:20:43,TRUE,3/16/2023 15:20:44,3/27/2023 13:40:45
982bc9def95dd58dddb27cbb8b180ba7,,,FALSE,8,[],python-dlt,0.2.0a25,Linux,4.19.128-microsoft-standard,3.8.11,0.006396770477,TRUE,command_telemetry_switch,command,telemetry_switch,command_telemetry_switch,api-2Mv34lslZ0ubTaINcGVd2u7hHN0,3/27/2023 13:40:45,<nil>,3/12/2023 15:13:59,3/12/2023 15:13:59,TRUE,3/12/2023 15:13:59,3/27/2023 13:40:45
92d5458fe1f35792037b8e53c78cc964,python-dlt,0.2.0a25,FALSE,8,[],unknown,unknown,Linux,4.19.128-microsoft-standard,3.8.11,0.001326799393,TRUE,command_telemetry_switch,command,telemetry_switch,command_telemetry_switch,api-2MqDsK7c18w4rnCRSRaUOLbABDB,3/27/2023 13:40:45,<nil>,3/10/2023 22:13:43,3/10/2023 22:13:42,TRUE,3/10/2023 22:13:43,3/27/2023 13:40:45
9252a1b605680d8ae6d82436fc136913,python-dlt,0.2.0a25,FALSE,8,[],unknown,unknown,Linux,4.19.128-microsoft-standard,3.8.11,0.001587152481,TRUE,command_telemetry_switch,command,telemetry_switch,command_telemetry_switch,api-2MqDc4UrR2b5ABOIMJfABrYxSjR,3/27/2023 13:40:45,<nil>,3/10/2023 22:11:34,3/10/2023 22:11:33,TRUE,3/10/2023 22:11:34,3/27/2023 13:40:45
1496d0e4f503f7f2568858a29d039ba6,,,FALSE,8,[],python-dlt,0.2.0a25,Linux,4.19.128-microsoft-standard,3.8.11,0.00407910347,TRUE,command_telemetry_switch,command,telemetry_switch,command_telemetry_switch,api-2Mt0BOlWraXAppYrFzwhcspkl2G,3/27/2023 13:40:45,<nil>,3/11/2023 21:50:34,3/11/2023 21:50:34,TRUE,3/11/2023 21:50:34,3/27/2023 13:40:45
d2e0948622244bfc1b7817d77623cb61,,,FALSE,8,[],python-dlt,0.2.0a25,Linux,4.19.128-microsoft-standard,3.8.11,0.007605791092,TRUE,command_telemetry_switch,command,telemetry_switch,command_telemetry_switch,api-2MszIbvL73NYQCcpqpd6x2TAuNF,3/27/2023 13:40:45,<nil>,3/11/2023 21:43:18,3/11/2023 21:43:18,TRUE,3/11/2023 21:43:18,3/27/2023 13:40:45
03048454f13d7f3fecdaac2aa2f7235b,,,FALSE,8,[],python-dlt,0.2.0a25,Linux,4.19.128-microsoft-standard,3.8.11,0.007745265961,TRUE,command_telemetry_switch,command,telemetry_switch,command_telemetry_switch,api-2MszJYz76tvr4NCGKeNpkBjeauI,3/27/2023 13:40:45,<nil>,3/11/2023 21:43:27,3/11/2023 21:43:26,TRUE,3/11/2023 21:43:27,3/27/2023 13:40:45
